,a,b,c
434,1.928826250432271e-05,-0.0131591853949474,-0.1156332441846839
435,7.539506631348836e-06,-0.0050758859228734,0.4280218825824774
436,1.86613076822457e-05,-0.0122368818070157,-0.1113443846865539
437,1.570105696913071e-05,-0.0108014330799117,-0.2135291400684922
438,4.790380840224984e-06,-0.0069306050700823,0.0764964106022705
439,1.384587850328245e-05,-0.0094577501480284,0.8742137601246422
440,7.643716396610323e-06,-0.0061103053244282,0.0928927491201563
441,6.800747943743485e-06,-0.0047990761690253,0.191842115422768
442,6.119607064360365e-06,-0.0045755317875177,0.9675687332465784
443,2.478118237356053e-06,-0.0040291486318627,0.9060683939775512
444,5.574645606687412e-06,-0.0056013247254531,0.1040834690732022
445,9.267662167911084e-06,-0.0067308982434612,0.0586650065685729
446,4.595077340185938e-06,-0.0059391122391088,0.1159991848640032
447,3.954424123597811e-06,-0.0057745363033585,0.0301721011270056
448,5.939413004973915e-06,-0.0062070327507934,0.0448844457827333
449,1.0905038894029398e-05,-0.0070265729536302,0.1158076010403579
450,1.062963721065735e-05,-0.0065617389637551,0.0443127242573146
451,8.442991754953333e-06,-0.0052095125042193,0.2633606067778737
452,7.449767990497236e-06,-0.0059069553127504,0.3048675414145676
453,2.570574469729081e-06,-0.0054313888991279,0.0858491162908398
454,8.36492525179755e-06,-0.0064600553156027,0.1205349535777743
455,6.2883376199574265e-06,-0.0038587633932993,0.3656889106402095
456,7.573415297890129e-06,-0.0052065358015183,0.0887661853461602
457,8.077731202704719e-06,-0.0057402754949864,0.0660254943540293
458,2.0030429846995546e-06,-0.003322213875285,0.3781414631426203
459,6.26008402870859e-06,-0.0046671592030718,0.5903579770788354
460,8.378950613978565e-06,-0.0059325918613315,0.0796197493651478
461,5.650023606083041e-06,-0.0041610897766162,0.2708434719314375
462,5.887631775114421e-06,-0.0043454485723288,1.1538139774507523
463,2.3565647515743203e-06,-0.0039327666777347,1.1357801457480117
464,5.320369633797985e-06,-0.0054606098749934,0.1203176556773309
465,9.936612625272012e-06,-0.0066899258729733,0.0505708946417123
466,5.502327818041053e-06,-0.0061446295649234,0.120516156174988
467,4.6592496018016405e-06,-0.0058677517169669,0.0287513983972059
468,6.85665224464671e-06,-0.0064051225056735,0.0478828316101366
469,1.133511790274433e-05,-0.006951237851648,0.1082901816597827
470,9.83854795666428e-06,-0.0061010871844435,0.020335558512823
471,7.78734164309434e-06,-0.0048520739263662,0.3852105596767697
472,8.18108410893803e-06,-0.0063477586603393,0.6296391835918324
473,3.79517047055522e-06,-0.0057963298239618,0.1246936035610795
474,9.06892959471145e-06,-0.0065447564101208,0.2182594414380982
475,5.885898143080797e-06,-0.0037058653109735,0.4858829629613532
476,6.625797519865806e-06,-0.0046645157425699,0.0853159651247651
477,7.23439523702537e-06,-0.005189423633734,0.045327349636182
478,1.147183440020072e-06,-0.0028514012633282,0.5251601449368908
479,5.176986146993023e-06,-0.0040730033345166,0.7363553024618567
480,8.54845143016304e-06,-0.0062407050185733,0.0912793088369796
481,7.547939365304401e-06,-0.0052824392160919,0.2637817156642704
482,7.949811621427353e-06,-0.005281587869975,0.9814893398835032
483,3.472420486756602e-06,-0.0044457143392609,0.8454112993000723
484,5.100696387483339e-06,-0.005405449520053,0.0901740492252425
485,9.682722079573658e-06,-0.0065543278774427,0.0377852116500115
486,6.619069082614004e-06,-0.0064984607595452,0.1296115380471179
487,6.018988387146429e-06,-0.0062670932631305,0.036167027234548
488,7.330400071059451e-06,-0.0065592204860009,0.0447009841726879
489,8.92081796233235e-06,-0.0057938509366437,0.0607445349800651
490,9.384152070412988e-06,-0.0058600627353415,0.006200396695485
491,8.128297022541437e-06,-0.0052176370151727,0.3281320610798582
492,8.539814776858023e-06,-0.0061353285281709,0.2066485263612427
493,4.661919754123112e-06,-0.006059355091889,0.0932753977253234
494,8.470980750930105e-06,-0.0064778774096557,0.1760873766825277
495,6.867588601688901e-06,-0.0041196241351284,0.4967498110481113
496,7.607399339137899e-06,-0.0051780841350685,0.1562240870381832
497,7.763216550856995e-06,-0.0054234256107103,0.066729991903568
498,2.8267688931182584e-06,-0.0037160087710045,0.3950681744085381
499,5.984064497366326e-06,-0.0044407469807912,0.5177783243097561
500,4.959527023395971e-06,-0.0046681073079595,0.599748751480845
501,6.658601537812281e-06,-0.0054397895032587,-0.1145279554856433
502,5.448421168119388e-06,-0.005852659427862,1.6760057376098692
503,-9.448894067176641e-08,-0.0031550751828524,0.7893597805151776
504,2.050027690159162e-06,-0.0040205610679635,-0.9131246669523956
505,5.955629304277288e-06,-0.0045258829573782,-0.0763637504408245
506,2.1212916627710854e-06,-0.0044931052218892,-0.2094935160166873
507,7.356097452948518e-06,-0.0059634220993078,-0.2078561891336818
508,7.5856136918117215e-06,-0.0062564012701978,-0.1942511430250338
509,7.348556087305447e-06,-0.0057116610654626,-0.0266966686070366
510,8.66875837317353e-06,-0.0033933532119848,-0.1231951722955266
511,3.7643207080328978e-06,-0.0032932224835222,0.2498936990551238
512,2.060419957776155e-06,-0.0035270543388628,0.235995727302387
513,8.161136318962647e-07,-0.0045606572205281,-0.0165631300017914
514,6.449282778431383e-06,-0.0057800119907488,-0.0203626312741129
515,5.266329669863873e-06,-0.0032893658692926,0.0815575226943631
516,8.97192313938311e-06,-0.0056672386012112,0.0043185983931416
517,6.763904686346578e-06,-0.0058027698390372,-0.0164213850431804
518,3.5352304954550107e-06,-0.0047919521623793,0.0721245015317175
519,4.654997952879825e-06,-0.0045858835340031,-0.0451003441709616
520,6.647380673173502e-06,-0.0051186147979626,0.3407537686056328
521,6.685139009509772e-06,-0.0049787103634675,-0.156789182821508
522,7.434731558286778e-06,-0.0057089824662852,0.9404842270015176
523,2.350596399584042e-06,-0.0037846534915259,0.4562013835995473
524,2.044373600936814e-06,-0.0035812526766408,-0.894906361103603
525,6.056738419246699e-06,-0.0043851684221154,-0.0632747816404839
526,2.444035262616495e-06,-0.0042850460405634,-0.1914468793809811
527,8.009856579005437e-06,-0.0058077467072243,-0.1828799011182198
528,7.710892799384084e-06,-0.0058599440985018,-0.1807677450399318
529,6.227182792342616e-06,-0.0048182442955856,-0.0413711961322857
530,8.059099118717938e-06,-0.0034441632733948,-0.0932328200308716
531,5.438533711569512e-06,-0.0038936113415566,0.2260853177224758
532,4.105131617193614e-06,-0.0039191411215682,0.0649993044136832
533,1.300604455578558e-06,-0.0046416045408896,-0.0131093034554055
534,6.524105068406172e-06,-0.0056492398247238,0.000122724149758
535,7.567391832719039e-06,-0.0039715552049865,0.1599412725534246
536,8.455272878182818e-06,-0.0053674426583469,0.0213531699883107
537,6.372980403730468e-06,-0.0054009260601026,-0.0106992941955411
538,3.741311076388879e-06,-0.0045785302640533,0.0452293994672766
539,4.30632876402548e-06,-0.0041337786730053,-0.036082768706211
540,5.177452670701577e-06,-0.0039654648912847,0.0394669107142405
541,4.809336927006682e-06,-0.0036918227396562,0.3555758991692107
542,4.770739142428478e-06,-0.0037989600400366,0.7901603875137909
543,1.916124041323464e-06,-0.0033839512963362,0.3974461060710056
544,4.891662146122577e-06,-0.004755894824981,0.0055910199163811
545,6.458678670885875e-06,-0.0053572398778493,-0.0314592459576267
546,5.569327174104188e-06,-0.0052978639023564,0.0446253074594004
547,3.733447912157573e-06,-0.0046793280162971,-0.013076388070849
548,5.833968861668204e-06,-0.005618961436564,-0.0157638525635777
549,6.932057436181971e-06,-0.0051129675887644,-0.0006850073403525
550,6.567544984938787e-06,-0.0034525752188168,-0.643577461646897
551,2.590469714403021e-06,-0.0026064870102526,0.1690992565244361
552,5.486259271103577e-06,-0.0049752882003606,-0.018184571922494
553,5.687994305447752e-06,-0.005284463845004,0.0115462748499746
554,6.500674697207387e-06,-0.0051114262112568,-0.0009216618488541
555,5.158998574339435e-06,-0.0032234139196636,0.0370711858447098
556,6.570825738516639e-06,-0.0051747012357123,0.0292333101257393
557,5.623325204950352e-06,-0.004107635542946,0.0988939260528917
558,2.4568488884435524e-06,-0.0034622707329896,-0.0329456348722476
559,1.5691930580414086e-06,-0.0020110344811412,0.1461327613303317
560,4.880683269536945e-06,-0.0037955002047989,0.0844033254240418
561,4.634467329202514e-06,-0.0035738550107354,0.4987799581461952
562,4.436232052249097e-06,-0.00364845836309,1.0279790782083629
563,1.4102088922163247e-06,-0.0031963569690953,0.5464417916996253
564,4.56171173413894e-06,-0.0047959847298142,0.0149955754521934
565,7.155143640156202e-06,-0.0057053581278085,-0.0395316830142284
566,6.269417540227806e-06,-0.00521938732128,0.0224523229341062
567,2.5005933578237105e-06,-0.0039766649985646,-0.0509926304566334
568,7.040059534335619e-06,-0.006108700711763,-0.0177186954660533
569,5.37168893455231e-06,-0.0044532366198761,-0.0023274983751619
570,6.683822872277645e-06,-0.0036193444051235,-0.6159723449018237
571,2.970777016719772e-06,-0.0028835963983875,0.309704336612024
572,6.099682936855366e-06,-0.0050160958279537,-0.0321077458792309
573,6.582185768100324e-06,-0.0055313484713346,0.0005217671966062
574,5.748788722392817e-06,-0.0046786634833801,-0.020754900599095
575,4.642725345368793e-06,-0.0031870123322606,0.1977255629538903
576,6.83354452878825e-06,-0.0052059379696103,0.0316774445355276
577,4.859484044383855e-06,-0.0038521403979348,0.1863382830076677
578,1.3021118999700931e-06,-0.002967672424208,-0.0382065655787153
579,1.6961738918963576e-06,-0.0021529557502795,0.2649093136549012
580,7.806618313122016e-06,-0.0053418721884519,0.0885879841777396
581,7.393701730640245e-06,-0.0051594839919966,0.451714684691089
582,7.37208705903214e-06,-0.005183136142224,0.9646036723010558
583,3.615410261051944e-06,-0.0048096819479311,0.5092339874838553
584,6.395731563135776e-06,-0.0061316284449071,0.0099960624593211
585,9.922073089141392e-06,-0.0068876540921429,-0.0656648240534854
586,8.586088793068088e-06,-0.0070584058406958,0.0518271326339685
587,6.058695896982158e-06,-0.0063128020090328,-0.0213202190791077
588,9.653340779069984e-06,-0.0076726161031366,-0.0241619425672758
589,6.757157249798681e-06,-0.0055566575429714,-0.0212625115464178
590,7.66662691809028e-06,-0.0042053750244364,-0.7502144109544964
591,4.480988991417689e-06,-0.0040045281014884,0.3641150909887206
592,8.284010208454791e-06,-0.006654364974931,-0.0271784212396701
593,8.555136846499778e-06,-0.0069786614189839,0.0050297873475487
594,8.382748828138041e-06,-0.0065747981086792,0.0508083292129299
595,7.353861923520277e-06,-0.0046720457289215,0.1726803538796485
596,9.092019973788725e-06,-0.0066821674820958,0.0325416111214339
597,7.958247954529346e-06,-0.0055689293164801,0.168191556339945
598,3.1133410561823283e-06,-0.0042621594012168,-0.0297934278930351
599,4.483722945036739e-06,-0.0037720054416063,0.3319206295044549
600,1.1114935815847993e-05,-0.0106067253341801,0.1530039134025281
601,1.3667659565008703e-05,-0.009795695620991,1.4399799012846186
602,1.067236102447744e-05,-0.0081683390465672,2.036678815588085
603,3.419792950475714e-06,-0.0064750544519578,1.4514597336116213
604,7.392571152120553e-06,-0.0079263590649432,0.3233169470644516
605,1.0023824497995548e-05,-0.0086150287814268,-0.0449799702312101
606,6.327500897906901e-06,-0.0095350695187454,0.0586235105077995
607,4.707883755172837e-06,-0.0095917339369973,-1.0611158316134817
608,1.0677027341698953e-05,-0.0110006125573283,0.0530239409978541
609,9.57418717444351e-06,-0.0107437614418434,0.1278160805439759
610,1.6368747393635807e-05,-0.0109185539480543,0.0254202827239907
611,1.3503561047416956e-05,-0.007788314250079,0.2480688792200253
612,8.766374543167643e-06,-0.0074861829321739,0.1229067424692558
613,4.787141750439178e-06,-0.0084916731808372,0.0598695533736193
614,1.1648232303373972e-05,-0.00941147362186,0.1827389625505823
615,9.547913645602256e-06,-0.0064924824998058,0.0539899551796088
616,1.1812074607431278e-05,-0.0092739427042043,0.0672046006405314
617,1.2550433265201557e-05,-0.0102804903682489,0.0934205051414415
618,1.286871885164409e-05,-0.0101408857908782,0.0842329638900505
619,1.0313192193951886e-05,-0.0076880093790734,0.1231833941104139
620,1.177962994203252e-05,-0.0103922867551808,0.1641115563895631
621,1.4708971481813826e-05,-0.0097688488364968,1.802427047499328
622,1.019766148897587e-05,-0.007644922845788,2.48126871764484
623,2.855692518233255e-06,-0.0059438086106762,1.7722260975098751
624,6.367796219053359e-06,-0.0073691914751939,0.3933538574879184
625,6.839934071023457e-06,-0.0066371184424092,-0.1087815458346117
626,7.286016175611643e-06,-0.0096465456105274,0.0602432316786729
627,7.106877880969087e-06,-0.0101282405213243,-1.0605388497235264
628,1.1976063877150445e-05,-0.0109704350213351,0.0376455400391557
629,1.1577256304522491e-05,-0.0111238612293655,0.1322950033070815
630,1.633007747681159e-05,-0.0105560441368002,-0.0007870210323774
631,1.178767225138218e-05,-0.0069571607740575,0.3528119252361441
632,9.087994475631689e-06,-0.0073181777674917,0.2925816868743044
633,5.176855869537533e-06,-0.0082220168026592,0.0866150990688163
634,1.1129667996767624e-05,-0.0089256428504991,0.3534347974470206
635,7.646196199576865e-06,-0.005703144853359,0.2078899390600625
636,1.0062963395532784e-05,-0.0080885063020725,0.0537282992405953
637,1.1525838197968152e-05,-0.0095068530386769,0.0615350918888737
638,1.1635296375378523e-05,-0.0090166449186315,0.0276659189743205
639,8.271325436126631e-06,-0.0066995607551483,0.2318773219896921
640,1.255861027238403e-05,-0.0104078601519013,0.1728957772972285
641,1.4890718203007726e-05,-0.0102819014986225,1.4010196212704278
642,1.3269243590130486e-05,-0.008926335608286,1.9038466496312985
643,5.637385719280138e-06,-0.0072274567148424,1.4345458562514444
644,7.178701159404888e-06,-0.0075507078941523,0.3254162201702515
645,7.117328904914977e-06,-0.006974900345764,-0.0629842211692151
646,8.053691335829782e-06,-0.0096725034353648,0.0732371859804611
647,8.318018154596096e-06,-0.0099808970747625,-1.056463085155738
648,1.1766918444955364e-05,-0.0105187138535942,0.0224705799425909
649,1.1265811129756996e-05,-0.0102535549135287,0.0948275315952351
650,1.5857351705617084e-05,-0.0100237554215902,-0.0167587774646804
651,9.62766318579611e-06,-0.0064165728090377,0.4493561222433063
652,1.0409426534296884e-05,-0.0079235675669961,0.2490543129526493
653,6.415237541190777e-06,-0.0086177815800982,0.0788883588283748
654,1.2297825693785567e-05,-0.0095254204114403,0.3202368185193233
655,8.391291505205345e-06,-0.0058205364374956,0.2055089366446901
656,1.0583373657335748e-05,-0.0081371261495934,0.0676444966701758
657,1.21417508378574e-05,-0.0095690493635536,0.0760018444751918
658,1.2503263392527051e-05,-0.0092158112681408,0.0412814397057793
659,1.0848954312470129e-05,-0.0079349374369017,0.2796302483098644
660,1.1281069123514342e-05,-0.0106203208131787,0.1553673504353279
661,1.380104740612812e-05,-0.0097937429706425,1.4595713513665431
662,1.0706861921394584e-05,-0.0081394740339943,2.063228454791832
663,3.461304305103794e-06,-0.0064533176945375,1.473068674420848
664,7.408631856886672e-06,-0.0078982818371098,0.328123275920723
665,1.0074627747935772e-05,-0.0085697911464954,-0.0472454318762667
666,6.501069009345883e-06,-0.0095750467864923,0.0599181431097595
667,4.936474856442885e-06,-0.0096594557817182,-1.0594856815464633
668,1.0862250218644468e-05,-0.0110189799612252,0.0529256974809295
669,9.791544462345314e-06,-0.0107837534078956,0.1285320193078786
670,1.657555757073048e-05,-0.0109454429818587,0.0256247727358199
671,1.3515104856920424e-05,-0.0077349257217169,0.2547653322429579
672,8.771622523773281e-06,-0.0074471207266855,0.1293820567189694
673,4.817127715717184e-06,-0.0084769130757826,0.0605568340602161
674,1.170872448985616e-05,-0.00939654958539,0.1901199548905801
675,9.467728071088644e-06,-0.0064167086770872,0.0603049877750221
676,1.1793385428782166e-05,-0.0092116518066951,0.0655434205572156
677,1.2634289183352164e-05,-0.0102741464182211,0.0924503708324541
678,1.2955503896515814e-05,-0.0101202258357126,0.0820327526094011
679,1.012435959735214e-05,-0.0075788281847906,0.1270914402474885
680,1.1484085353896669e-05,-0.0103849325188662,0.1589470496626552
681,1.4368329203984231e-05,-0.0097661945350346,1.748893985367488
682,1.006583509255421e-05,-0.0077015360811341,2.4087195220581847
683,2.8093352754110512e-06,-0.0060174240654147,1.7172559280921358
684,6.33902086943916e-06,-0.0074443759472289,0.3805224837264366
685,7.085991764244071e-06,-0.0068663554276773,-0.1044867369750262
686,6.969934379430498e-06,-0.0096032141865436,0.0588086489437871
687,6.713282498460593e-06,-0.010056734274447,-1.059740616236164
688,1.18492574581186e-05,-0.0110135587070565,0.0418336957302358
689,1.1045930257136403e-05,-0.0110209162896515,0.1302306473942412
690,1.6161681273274553e-05,-0.0106330155486853,0.0050067383479853
691,1.1862184581379331e-05,-0.0071162166776106,0.3347255345273632
692,9.054145665321478e-06,-0.0074097537160433,0.2758191871529486
693,5.118121477742932e-06,-0.0082788047408459,0.0852790146680295
694,1.1207060719006255e-05,-0.0090456755460475,0.3365042156274299
695,7.681205541842928e-06,-0.0058215377135943,0.1865406333750527
696,1.0262381991796377e-05,-0.0082868874702881,0.0545643426110684
697,1.154272015246871e-05,-0.0096144712159682,0.06606655432243
698,1.1647887408372526e-05,-0.0091460881953246,0.034735253260171
699,8.384848466832517e-06,-0.0068104791452908,0.2087144824020936
700,1.1093825715180472e-05,-0.0106069047736399,0.1529491598984733
701,1.36706429698652e-05,-0.0098021504372258,1.437744247275309
702,1.0637580296513072e-05,-0.0081600213129193,2.0321988601350505
703,3.44671905794236e-06,-0.0064910824355577,1.449406631602443
704,7.366412420828361e-06,-0.0079206302433194,0.3221537411298351
705,1.0008367304784832e-05,-0.0086167131125106,-0.0448472795833054
706,6.317444099512848e-06,-0.0095355300212269,0.0588580381765677
707,4.691505585672826e-06,-0.0095851285474644,-1.0612308049332089
708,1.0661885706864103e-05,-0.0110025383659571,0.0531771372363024
709,9.53045900863971e-06,-0.0107319050906851,0.1274537950462793
710,1.63525036975809e-05,-0.0109190883008476,0.0255139417993723
711,1.3505743288955152e-05,-0.0077952534247875,0.2470648458444398
712,8.757259918668048e-06,-0.0074861218701491,0.1218247215352477
713,4.790334051651968e-06,-0.0084983184345912,0.0599706743908429
714,1.165596383159345e-05,-0.0094188701064694,0.1818780071238908
715,9.567482415206996e-06,-0.0065043723581532,0.0533581371539053
716,1.181002819083954e-05,-0.0092787637925069,0.0671349545019301
717,1.254562930552705e-05,-0.0102847607900953,0.0936638635520444
718,1.2832348811135248e-05,-0.0101355483606351,0.0840692876968982
719,1.0334222619645672e-05,-0.0076998988049221,0.1227449459595703
720,1.1685601453814698e-05,-0.0103817816689006,0.1628097868704926
721,1.4636488945285464e-05,-0.0097733941809985,1.789201474725081
722,1.015615512868379e-05,-0.007655101377202,2.4623027111093387
723,2.849336815167696e-06,-0.0059639125291217,1.7583643197288086
724,6.350383039310792e-06,-0.0073845673343768,0.3898486480375112
725,6.891553305909959e-06,-0.0066900510822025,-0.1079150971886768
726,7.202137285777788e-06,-0.0096346373016391,0.0596699553196308
727,7.011103933196594e-06,-0.0101123135192524,-1.059964402209116
728,1.1968615320823162e-05,-0.0109894339150651,0.0390066566006183
729,1.1461287346114782e-05,-0.0111017884948245,0.1320314649155103
730,1.629261071178778e-05,-0.0105759136354337,0.0004441154370774
731,1.1783906037843296e-05,-0.0069877902785417,0.3478395572382626
732,9.100056530951067e-06,-0.0073468474748624,0.2885114799161105
733,5.180274360361281e-06,-0.0082454226924963,0.0869713275665722
734,1.1137901640006845e-05,-0.0089504553584172,0.348544538606007
735,7.658550359335159e-06,-0.0057347046782809,0.2026926529309165
736,1.0101670110503916e-05,-0.0081329302419765,0.0538411185976435
737,1.1521574853179397e-05,-0.0095302945873105,0.0623404207634851
738,1.1656842816121228e-05,-0.0090549706101394,0.0295726686674469
739,8.293215829780394e-06,-0.0067243694485086,0.2260991948890181
740,7.12198833009872e-06,-0.006653780005638,0.2808965195272316
741,9.102231779925692e-06,-0.0054435870631262,0.1769236937723593
742,9.903372716940724e-06,-0.0062826390299373,1.2892836344173204
743,2.6692227258484635e-06,-0.004831221467038,1.9016112626972383
744,5.6379821185004175e-06,-0.0061766036695154,0.4075320016648547
745,7.009213081832222e-06,-0.0050935542818459,-0.8243359274622555
746,8.508770382672801e-06,-0.0061463202292672,0.3634000638301147
747,3.9939380664932855e-06,-0.0053478695171937,0.559598185841117
748,7.696865802264696e-06,-0.0070594805366224,0.0865661630743279
749,7.59497813514872e-06,-0.0055652411918818,0.2968495823761451
750,6.3877092483233255e-06,-0.0031644038353095,0.0227690777629899
751,4.357230552850181e-06,-0.0039912085637476,0.6235877482830163
752,8.884196920355691e-06,-0.0067293697571915,0.5816638520101554
753,4.422157778294356e-06,-0.0063193936060392,0.315771027922228
754,8.674878063108515e-06,-0.0066493796814779,0.4513897574639183
755,4.8991558097844666e-06,-0.0042726981682773,0.9533871829932348
756,4.979152232466242e-06,-0.0050494288144205,0.6631076392280209
757,8.458391907217866e-06,-0.0055683791705805,0.3863133462504586
758,3.516768052880259e-06,-0.0044346492343729,0.3868352186576218
759,6.010185703494223e-06,-0.0044486025124497,0.4216942263710845
760,8.65854442244629e-06,-0.0064437275349757,0.2735794021091379
761,5.93417892577979e-06,-0.0039493736369875,0.1918425722618679
762,1.0582288285432284e-05,-0.0060460030745113,1.4890887195102995
763,3.719283778291782e-06,-0.0048419327323423,2.23226572080978
764,6.894721929051606e-06,-0.0062536732317055,0.4817567797952464
765,6.313304240640286e-06,-0.0046469808046107,-0.7171752467866035
766,9.10128685538414e-06,-0.0060303717863103,0.4102963476987977
767,5.0720049663642965e-06,-0.0052545268777358,0.6290072949336346
768,9.593831986176582e-06,-0.0072911487139204,0.0993044067153511
769,7.708947353801676e-06,-0.0053254412782584,0.4052967711740515
770,6.078628462580227e-06,-0.0028596045674091,0.1083516924900713
771,4.535106271741363e-06,-0.0038988839895675,0.8428398262425882
772,9.169466369418622e-06,-0.0064821418097265,0.6654156906742581
773,5.297836633944009e-06,-0.006041181444883,0.3154926699328061
774,1.0105404180057936e-05,-0.0066336258553331,0.5433619506698583
775,4.994474517440143e-06,-0.0039973893338872,1.156692057918329
776,4.530633545662965e-06,-0.0045627105140682,0.7615038067853191
777,7.509271287113478e-06,-0.0050653964128337,0.4290653219450681
778,4.413630736893991e-06,-0.0043326120795437,0.4970497445724828
779,6.402210573352996e-06,-0.0042490995314525,0.5687955714848361
780,8.297904216636454e-06,-0.0100571035390046,0.415721227827415
781,1.7896225655511522e-05,-0.0107984995156578,0.3700039677908262
782,1.6398464737142793e-05,-0.0104240503169411,1.6996995540405984
783,4.40070159384762e-06,-0.0075576817122723,2.3480300847452398
784,7.982626858415998e-06,-0.0096135340331127,0.5058366751489842
785,1.3738403956003668e-05,-0.0090163930298479,-1.3217222754236564
786,1.3300052943976404e-05,-0.0098168411719661,0.3776897185417416
787,6.252816100449365e-06,-0.0084478953029327,0.6272503691062774
788,7.54775057265622e-06,-0.0099471612866761,0.0901545857374819
789,1.090724128797182e-05,-0.0088967298762919,0.3473493446894186
790,1.2927291653697104e-05,-0.0058566263843686,-0.0532046228250768
791,8.01176016984595e-06,-0.0066234499614843,0.7486999395841463
792,1.141820938743269e-05,-0.0099686198210049,0.6382076610073404
793,3.0484940982677955e-06,-0.0090647504300258,0.4104289244402702
794,1.3953336415671e-05,-0.0108115408709833,0.4953727586891486
795,1.121507402688962e-05,-0.0075102988570611,1.1951705263591703
796,6.952596472856958e-06,-0.0074551909033457,0.7996688273657813
797,1.5489378819344424e-05,-0.009768093383883,0.5582706075248025
798,6.8098739489652615e-06,-0.0074224748244695,0.4316056043771343
799,1.320760026757295e-05,-0.0080476114941228,0.4550545784347679
800,1.3096366603495646e-05,-0.0115596452511559,-0.3092413727286609
801,1.3063345216113298e-05,-0.0111882398084131,1.0086176019466542
802,1.6207430194981518e-05,-0.0116960145716648,0.5695048118873609
803,7.0399961963341084e-06,-0.0096768500594974,1.520744300618687
804,1.2127487591051532e-05,-0.0111065910992345,-2.0060727397007825
805,1.5799298743623957e-05,-0.0112167879479965,-1.004277302539451
806,1.4125809054577054e-05,-0.0118403845268388,-0.9699510488533434
807,1.7583992538927617e-05,-0.0142865031249166,-0.8585721547943876
808,1.649560104634366e-05,-0.0124697570781081,-0.283741853508641
809,2.613526700353363e-06,-0.0066598355542026,-0.9640657614165838
810,1.3988679365195544e-05,-0.008458789895313,-1.4100351101760848
811,8.185395319326716e-06,-0.0078944207854085,-0.2172626562636528
812,1.1800438864395524e-05,-0.0109076640319649,0.8651567523670038
813,6.702142892460078e-06,-0.0089657227725358,-1.020489831901011
814,1.8917788482619716e-05,-0.0137835028352932,-0.2342093355785164
815,6.587267004753983e-06,-0.006037935280317,-0.206663615136212
816,1.0265886214201337e-05,-0.0096388570974799,-0.3094406735977535
817,9.672719396447428e-06,-0.0087397166554872,-0.2413498787383039
818,5.576146617669586e-06,-0.0072447675064872,-0.1181979343619108
819,1.2932159154801552e-05,-0.0093371851692761,0.0128969375794197
820,9.64596158270492e-06,-0.0091487257864362,-0.2649886605910512
821,9.140888405534398e-06,-0.0086022307895965,1.1632450820462323
822,1.273285706906508e-05,-0.0097355351091008,0.4833032798746853
823,5.481504237514479e-06,-0.0081446518314765,1.5741577341274615
824,9.805984902522267e-06,-0.0094039572409752,-1.6452666014320312
825,1.3396581269927922e-05,-0.0096403316111637,-0.8169089499979595
826,1.1911557906546236e-05,-0.0102710439562609,-0.7830051574489841
827,1.4611711239731484e-05,-0.0121274609577637,-0.697584648940442
828,1.3513957840438628e-05,-0.0103964699623346,-0.2340926197531265
829,2.185718720960931e-06,-0.0058847233232901,-0.7280608270598946
830,1.1427829947851403e-05,-0.0071324262530829,-1.1700855854626218
831,6.957648856831256e-06,-0.0069420024110407,-0.2309855615311864
832,8.767668752795924e-06,-0.0087557726589683,1.0091795756373223
833,5.918361215106319e-06,-0.0080442673577551,-0.821535527256225
834,1.5464240612867517e-05,-0.011708605651068,-0.1793810187549578
835,6.41849865046229e-06,-0.0055071874663892,-0.253700563184561
836,7.521925759257364e-06,-0.007699978009573,-0.2687091634404042
837,7.546799901121713e-06,-0.0073153562144827,-0.2110341555241425
838,3.542449056981312e-06,-0.0057429342878592,-0.0929746758445524
839,1.017167204997449e-05,-0.0076385574641748,0.0159710452982231
840,1.5339308137574115e-05,-0.0135321864415256,-0.3616060585140057
841,1.533692941922028e-05,-0.0131112953453785,1.1774362864482122
842,1.8963870210386705e-05,-0.0136832884637301,0.6626961538044377
843,8.231907883793355e-06,-0.011317296832443,1.773005454576058
844,1.417333846187585e-05,-0.01298379587972,-2.345352787606538
845,1.8463164471183013e-05,-0.0131091544450303,-1.174231642186479
846,1.653559092640311e-05,-0.0138567831230853,-1.1327461823528164
847,2.0552392184829973e-05,-0.0167052530826821,-1.0034769821339506
848,1.9301473692445725e-05,-0.014583656119371,-0.3346414895831504
849,3.068473720002629e-06,-0.0077922190300268,-1.128254313715639
850,1.636409425637666e-05,-0.0098989546770174,-1.6487711019723628
851,9.596340997469905e-06,-0.009252613848272,-0.2541805084895612
852,1.3763388249318124e-05,-0.0127345517579786,1.0076222867095617
853,7.81665849480806e-06,-0.0104750621994491,-1.1950294232562748
854,2.2128094377182883e-05,-0.0161296277804141,-0.2729034394073371
855,7.754745886559953e-06,-0.0070865407727701,-0.2421762796687392
856,1.20379397056114e-05,-0.0112903564170177,-0.3615796871330237
857,1.1331511322964173e-05,-0.0102295432844967,-0.2816901806711906
858,6.530786272841083e-06,-0.0084789408093259,-0.1394767477447207
859,1.5156651735237505e-05,-0.0109393486880637,0.0140879475477417
860,8.614209688118102e-06,-0.008172650952912,-0.2371222090493954
861,8.171985347693182e-06,-0.007689065188801,1.0394415318630756
862,1.13979922636782e-05,-0.0087071752212972,0.4320379894995681
863,4.89027877426107e-06,-0.0072724879997054,1.4054578665826871
864,8.758669949413496e-06,-0.0084038072787074,-1.470415823144497
865,1.1982512540264248e-05,-0.0086231570508924,-0.729518852305471
